source,target
rihinnn,jek___
Nissakti,jokowi
tamidmyantii,jek___
NiaFatmaa,Bublekook
_banzzz,yogachanpikachu
akuochii,jek___
nanovond,SafirSenduk
mgfiratulistqmh,efenerr
Choirdnsptra,jek___
kiranard,strasysty
aaseeep,jek___
nrlayusyaftr,jek___
gilangpurnomo,efenerr
dinhdyn,LiongkyTan
dinhdyn,SafirSenduk
syh007,LexWu13
alief_an,efkape_
arunajr_,shifairs biduanmetal
AkalSeh30753351,Elemn19
AkalSeh30753351,Elemn19
Xtors1611,yunartowijaya
bayu_achmad,jek___
anisaaanr,ferlitiani CNNIndonesia
Selamat347,LexWu13
azwaand,efenerr
SarahFauzzz,SafirSenduk
ovviiiiii,efenerr
sukmaLntng,jek___
tokekterbank,k305328330
WaySep_,azis_ap0
arwieta_frima,efenerr
wajic_,DevicPratama
Ditaaaaaaaaak,riz_kym SafirSenduk
PutriRahmaa__,jek___
CalvinWicaksana,efenerr
abianyusuf,RustamIbrahim
ragaaga,afiqkur
pamangoberbebek,k305328330
ShelterPangan,SafirSenduk
ShelterPangan,efenerr
KiYudhaBagong,efenerr
riz_kym,Ditaaaaaaaaak SafirSenduk
sedangliburannn,efenerr
funksouI,SafirSenduk
ditytaaza,SafirSenduk
mildaaoktv,efenerr
kathiahanna,efenerr
dessinatalias,strasysty
nanang09,efenerr
Din034,LexWu13
Din034,M_Asmara1701
IreneArumK,SafirSenduk
cakraaprimadasa,efenerr
yayanhbs,efenerr
atikatikaNS,LMND_Indonesia
mumbay15,SafirSenduk
itsharnaz,SafirSenduk
PaperprintSolo,Prasety72595950 Mawar_Hitam09
yean_jean,efenerr
dliwelah,elzasalsabila2
rizkyrahman___,cnbcindonesia
Jar_Of_Greed,SafirSenduk
steffyayu,efenerr
Nemos00,efenerr
cipcippaaao,efenerr
dhannywij,efenerr
phlegmaticstone,callmeberber
SaintChyril,SafirSenduk
diyana_ADP,efenerr
dhimarjati2_,jek___
LiongkyTan,SafirSenduk
virginiamarthaL,jek___
YrFvrtGuy,callmeberber
idilhaq,MonsterNessya
BuchoriSutrisno,SafirSenduk
sukmoasih_,jek___
AchmadRifqon_,efenerr
wirmdhn,efenerr
rainingdaeyo,efenerr
emngkrnkecil,efenerr
supari_yanto,chillinaris
officialafin,Gwaluh
helobenny,efenerr
GitaZet,efenerr
prasnurdin,brdpk
faujanojan5,LexWu13
MonoRahab,jek___
addict_milan,LiongkyTan
ayzil029,jek___
ariobimo_p,jek___
dinysoetadi,efenerr
teguhpur,Tri_Ferdy DKIJakarta
JTrilogi,SantorinisSun
xxbebella,efenerr
sgtakir,efenerr
syipeeeee,Mtaufanr alfirizka justyenquy atpridwan anisptdr lafishhhh Karepent longlivesprl fuyunghayy Faisalkan01 jek___
rhanynuryuliam,jek___
anisya__,strasysty
jipirighthere,efenerr
FachriArdii,forrmey
ceetahs,efenerr
realxeyez_,efenerr
jelitains,efenerr
17Pitoyo,YogaRiandana torengtoreeng mrshananto
FloridaCallist,jek___
samsudin_ando,lhlukman
samsudin_ando,Muhammadasrul91
samsudin_ando,Muhammadasrul91
samsudin_ando,LMND_Indonesia
samsudin_ando,AlifKamal__
uungsss_,jek___
pabloescorona,kiyongieee
ketoprak78,LexWu13
_rizdika,jek___
afancuk,jek___
prtmandka14,jek___
loemintu,efenerr
AldiArd16239671,LMND_Indonesia
agildodik,jek___
Dejavuu33,skjrizky
Dejavuu33,AdhieMassardi
defiwina,jek___
nfaisalhanafi,LiongkyTan
lovelibra90,mbah_mijan
lovelibra90,mbah_mijan
lovelibra90,hamb4matiran_9 Mohamma59601653
natashaargn,jek___
SempakBolon9,buatyanglain
sandyastina,efenerr
giovanni_hizkia,mreynaldigp bayuaji10
giovanni_hizkia,bayuaji10
armandanimita,ellyaqul
rizkiucilananda,efenerr
delvmhr,jek___
Meyraanggraeni1,jek___
kiyongieee,pabloescorona
ennonesia,efenerr
osmanchaidir,cnbcindonesia
RainUniQ,efenerr
Gvrltic,jek___
niaindryn23,jek___
didik_bmadangki,AbaheAyman
L1_Segitiga,LiongkyTan
ReniRendhud,jek___
darkcloud8090,trestristee
ukashino,efenerr
dare_darou,LiongkyTan
helloiyaaku,jek___
abjkdh,jek___
Ganzo367,Wotanet
devisbrn,strasysty
frunsx,thelunararchery
laparr247,PejoeangRI LubisRizal bulbasauu CNNIndonesia
laparr247,PejoeangRI netyenin LubisRizal bulbasauu CNNIndonesia
aliwahyudins,jek___
itspiww,jek___
arunreksa_,LiongkyTan
Hasan09072,geloraco
Sunnyy25,jek___
tiaranoviaa,efenerr
Novita_DewiR,efenerr
gustriasyah,efenerr
ILPrincipeInter,ulil jokowi
Dindaalpah15,jek___
my_myayam,Linggapratama22 kapastaa ajjii10
bukanbond_,jek___
Ida_Munasifah28,jek___
Jeje03333609,mbah_mijan
ianbrilian,efenerr
muthiahoo,sulthontoon
tarisolc,jek___
ajehadid,jek___
iancupliz,efenerr
tala_nabastala,jek___
aku_anak_kembar,jek___
indomieteruz,jek___
auliyamn,efenerr
telunjukraung,jek___
rethnaningsih,efenerr
customkarawang,Dennysiregar7 aniesbaswedan
widiakurniawan,jek___
Bgskaa,Strategi_Bisnis
aliznls,efenerr
theashensky,efenerr
ghian_ghian,jek___
whdprks,efenerr
mara_hendra,KatolikG
Helmi67711233,Berkarya_Info
Miekl43009359,agent_2028 Dennysiregar7 DKIJakarta aniesbaswedan
Bona_hm,efenerr
one_zhaq77,LexWu13
ekaprasojo_,Dyanatalia
raymasputro,efenerr
lemkoreaaa,efenerr
gagaligih,efenerr
dandangtea,rlthingy
dandangtea,rlthingy
revindafw,jek___
ibnuwarta,AbaheAyman
cokelatmaniiss,efenerr
indahmahlati,efenerr
bangNdut3,jek___
kukuhnugraha22,okezonenews
tempatngeluhhhh,jek___
tarianggelina,jek___
mayaaa_puspa,jek___
arffrchmn,efenerr
zulfan8,jek___
CikiKimi,Berkarya_Info
ramaaadhan_59,jek___
HarryLaurin,agent_2028 Dennysiregar7 DKIJakarta aniesbaswedan
teguhs1hukum,ivn_bin kopiganja ainunnajib aniesbaswedan
teguhs1hukum,ivn_bin adindasoraya10
teguhs1hukum,ivn_bin kopiganja ainunnajib aniesbaswedan
Uswah66,jek___
ayrh6,jek___
sebelastiga_,jek___
glorytiyarini,jek___
DplnM,officialDPPPPP KemenkeuRI HM_AmirUskara
fr8ten,CallMeTumson A_Nasution81
motherofstar1,CallMeTumson A_Nasution81
dvlsknd,jek___
GatanOctavian,jek___
WerwerZenul,efenerr
SodaraShawn,jek___
rinifbrin,LMND_Indonesia
ayutriwinarnii,jek___
ifuneedmee,jek___
saudihermawan,LexWu13
cessalynatra,jek___
Melindajynt,LMND_Indonesia
meinaulf,jek___
primaleli,penerbitindiva
raniveriyani,efenerr
edittweet,efenerr
Anjay2020_,jek___
HasanMriezal,mommiesdaily
pahleviyudha_,jek___
otacxzoacx,AdhieMassardi
Kajhol3,FikriSadathAr Mrftsdh ceweEgoiss bananaoatmeal_ sidikz_ longlivesprl fuyunghayy Faisalkan01 jek___
ekywcksn,negativisme
minyongmeow,strasysty
reyneriqbal,mutiarahap
Cutbang___,Berkarya_Info
Agusrandi5,LMND_Indonesia
ysmnazl,jek___
ysmnazl,prkdlx jek___
ekszeddnh,jek___
mtaufanr,alfirizka justyenquy atpridwan anisptdr lafishhhh Karepent longlivesprl fuyunghayy Faisalkan01 jek___
c41onmay1t,LexWu13
Immheree11,jek___
dhitka,agent_2028 Dennysiregar7 DKIJakarta aniesbaswedan
dhitka,Anastymedan UCIKINI DKIJakarta DivHumas_Polri
arcturss,jek___
ndalgust,jek___
annisa_it,efenerr
Hendrockers,eko_kuntadhi
alalifff_,jek___
Adriantook,jek___
esteamaniss,jek___
iya_ayy,jek___
RizkyEby,efenerr
Arfannn1,fachryB Kasayanto_ datuakrajoangek
mydnch,jek___
RafiAkb19920720,salahudinalayyu Mahardhika_Yasa fadlizon
rahmatpkyaa,jek___
almondcookies_,jek___
raynuriyanto,RickyKardjono
seriezra2,jek___
nrsyknnn_,jek___
notyourbaby281,jek___
kallina1231,jek___
ragilsaputra645,Berkarya_Info
ragilsaputra645,zarazettirazr
ragilsaputra645,LexWu13
Suhendryntnm,cnbcindonesia
gitakinaan,jek___
rambuthitams,jek___
cinnamonsugarf,jek___
simobawa,AdhieMassardi
tutsky_,efenerr
alfirizka,justyenquy atpridwan anisptdr lafishhhh Karepent longlivesprl fuyunghayy Faisalkan01 jek___
daani65,jek___
yuesefa,LexWu13
akhmad_dady19,jek___
Syah156,jek___
pvtriapr,jek___
sasageoyo,jek___
roger_pardede,efenerr
FikriSadathAr,Mrftsdh ceweEgoiss bananaoatmeal_ sidikz_ longlivesprl fuyunghayy Faisalkan01 jek___
justyenquy,atpridwan anisptdr lafishhhh Karepent longlivesprl fuyunghayy Faisalkan01 jek___
Agusreev,ajeng_cute16 CNNIndonesia
Mrftsdh,ceweEgoiss bananaoatmeal_ sidikz_ longlivesprl fuyunghayy Faisalkan01 jek___
Reerriinn,efenerr
aradhiasc,ledeirfs
notaniceboy,sannila2 jek___
slegeannnn,BanyuSadewa
gembulsekalii,jek___
gembulsekalii,Shintaps09
Murnipermataa,LMND_Indonesia
dyhloki,efenerr
rayesmara,efenerr
ceweEgoiss,bananaoatmeal_ sidikz_ longlivesprl fuyunghayy Faisalkan01 jek___
atpridwan,anisptdr rsdarr_ lafishhhh Karepent longlivesprl fuyunghayy Faisalkan01 jek___
skyinqueens,jek___
mir_k11,jek___
e_kakang,jek___
kokikukis_,jek___
FrdytArdy,jek___
sondongcarmelo,jek___
tikavhania,jek___
sweethingsour69,jek___
ekacangg_,jek___
glangrmdn,jek___
sleepyselppy,jek___
poetrytita,jek___
sitinrml,jek___
rokupank,jek___
frhnrkhmna,jek___
shof________,jek___
Johan33033348,reformasimental
benben_aw,efenerr
aang_anggayasti,jek___
dhiyarxzs,jek___
hapiihuimassa,efenerr
syafeemuhmd,jek___
xhanem_,jek___
anisptdr,rsdarr_ lafishhhh Karepent longlivesprl fuyunghayy Faisalkan01 jek___
jojoshaaa,jek___
gerhanaikas,efenerr
_widia25,jek___
rivaldifirdaus7,jek___
nekohajima,efenerr
evie_daf,jek___
upssbagidua,lafishhhh Karepent longlivesprl fuyunghayy Faisalkan01 jek___
liacliq,jek___
udahgededong,Karmilaa_td fuyunghayy Faisalkan01 jek___
lafishhhh,Karepent longlivesprl fuyunghayy Faisalkan01 jek___
helenyln_,jek___
Flowerinkplant,fuyunghayy Faisalkan01 jek___
indra_singo,efenerr
danangset7,jek___
sidikz_,longlivesprl fuyunghayy Faisalkan01 jek___
Karepent,longlivesprl fuyunghayy Faisalkan01 jek___
Karmilaa_td,fuyunghayy Faisalkan01 jek___
mansyur_hippie,jek___
Miftahazam27,jek___
longlivesprl,fuyunghayy Faisalkan01 jek___
ekaramadhanti08,jek___
fuyunghayy,Faisalkan01 jek___
Jngjhyn14,jek___
sahidnegara90,jek___
widisetya_,Faisalkan01 jek___
Alithecat4x00,Berkarya_Info
hijriahwanD,jek___
Qomaru_ddin2416,jek___
indrayanaach,jek___
indrayanaach,AREAJULID
rere_mii,jek___
rizkisakinaa,jek___
setyaniaprl_,jek___
ythLeaf,jek___
_rasinta,jek___
prkdlx,jek___
sannila2,jek___
Faisalkan01,jek___
Raja_Hutang,AdhieMassardi
bygummysmile,jek___
ardianFT,efenerr
d2ns,efenerr
Marinel84213450,mbah_mijan
reeynaltius,efenerr
DianSukmaPH,efenerr
hipohan,SBYudhoyono
VianTempongbuka,lhlukman
VianTempongbuka,LMND_Indonesia
VianTempongbuka,Muhammadasrul91
VianTempongbuka,Muhammadasrul91
Peih17,elghafiky
Sapri55479199,LMND_Indonesia
mhmdfaqih48,mbah_mijan
YasAuliaN,efenerr
oir_watampone,AdhieMassardi
SOERYAWAD1,MuhSujarw4
ka_vrsh,efenerr
MarbotAlAqsa,AdhieMassardi
hastosiswanto,ellyaqul
agama_nusantara,chillinaris
MaulanaRuslan8,LexWu13
Dedyugel,umatsabtuminggu henrysubiakto
Dedyugel,umatsabtuminggu henrysubiakto
namanyafitri,efenerr
Alika77601350,habiburokhman
amien_xkw,efenerr
YulinaAchrini,Indones85270863 RickyKardjono
Nong_N4_y4_r4,Berkarya_Info
alisyafii,efenerr
winsoul64,AdhieMassardi
anes_pho,LMND_Indonesia
ezirgz,renbgskr
firlyxx,MuhSujarw4
RezaRivalda,efenerr
masradenkatino,chillinaris
muh_rizaf,negativisme
nnafisaa,efenerr
tastysalty420,efenerr
shit_toshi,fauzannuman
MBTFP,negativisme
masmoe_adi,DamarKedhaton
masmoe_adi,DamarKedhaton
sofyandyn,LexWu13
lambangdian,efenerr
yeoreumiya,hipwee
yeoreumiya,efenerr
Detc_Olil,efenerr
marzukisyifa90,AdhieMassardi
AzzJasmine,negativisme
asykadi,LexWu13
sthanifh,efenerr
LMND_Indonesia,Muhammadasrul91
edukasiPWK,negativisme
sweetmanggo_,negativisme
Syamsuddyn3,LMND_Indonesia
debapirez,efenerr
HandayaniRin,efenerr
D3ffiM45rizal,BangJovi9
Muhammadasrul91,LMND_Indonesia
Muhammadasrul91,jokowi
Juni283,wicaksena AchsanulQosasi alvinlie21
HabaryMesak,LMND_Indonesia
srisugii,SyamSein RadioElshinta aniesbaswedan DKIJakarta
smokemelovee,alfanmabar afrkml
syaippp,negativisme
farafrase_,efenerr
pichu_matchu,efenerr
iirkoe_,LexWu13
JaeLankung,DonD3Leonardo
Mustar_98,jokowi
willona_2nd,pitri1995
raeshagr,mamammozaa
ArWisanggeni99,mbah_mijan
mmfajri,efenerr
bellafebiolita1,efenerr
yqblallen,mbah_mijan
IndahWardhani,efenerr
ulfamuu,efenerr
ulfamuu,strasysty
jogipunya,veronicapaskah
ferlitiani,CNNIndonesia
ferlitiani,CNNIndonesia jokowi
piecesofbeard,efenerr
dwirend,aisyahnr amandamaliaa
SeruinAjaSih,strasysty
SyafiqSulaifi,efenerr
bbylionss,strasysty
bangkukumerah,efenerr
nosyaaninditya,efenerr
laulasinga_,strasysty
Khaibar92110952,AdhieMassardi
Dzul_kautsar,efenerr
dipa_ahad,LexWu13
strwtjksn,LexWu13
totokmuh,efenerr
khoirul_ahmad,AdhieMassardi
nathasyastella,detikfinance
MACPHISTOISME,LexWu13
zirizilli,strasysty
idenyaedi,efenerr
longway2kampung,LexWu13
Erwinponcobs,detikfinance
nflspeed2,efenerr
MedyKristian,detikfinance
anis120763,AdhieMassardi
anis120763,LexWu13
SajaSabar,reconWaRRioRs
Denjaka57595197,detikfinance
wwihyangsa,LexWu13
maulana_blitz,LexWu13
cakwecakwe_,strasysty
romeophile7,hrdbacot
ntieonly,LexWu13
geekkboyy,isauisauati si_cuplisss andihiyat
AditioL,efenerr
jameela_ra,mbah_mijan
febriankisworo,DamarKedhaton
MbahSyong,fadlizon pln_123
Braman_Kotzen,zidanpraset NikitaMirzani
doni_erl,efenerr
HarusDiet,efenerr
subisaja,efenerr
cucueinstein,efenerr
yurikomaulana1,investorreceh
yurikomaulana1,investorreceh
yurikomaulana1,investorreceh BigAlphaID
infomaiyah,DamarKedhaton
FanraJoy,AdhieMassardi
GoldenrulesJong,AV4tarPemburu
GoldenrulesJong,Adi_8002 ustadtengkuzul RamliRizal msaid_didu
syfrsr,efenerr
Saadi____,AdhieMassardi
tukiyus,efenerr
Artantiaia,efenerr
LalaMyMoon,efenerr
options_n1,LexWu13
Hi_Robby_,kumparan
memesz,efenerr
KFans97,danumaulanaP detikcom
ichachasanofa,AdhieMassardi
okinantan,efenerr
wsu_setyo,LexWu13
Nugelo_ROD66,efenerr
zareena_azzahra,kompascom
atjha,efenerr
Anggadiredja77,AdhieMassardi
Ning17420,AdhieMassardi
onedayasmine,kompascom
ihsanurroihan11,efenerr
Resof85,NcuhiRiwo
Resof85,AdhieMassardi
Resof85,fadlizon pln_123
iimmanshur,efenerr
rahel250193,efenerr
wromadhon,efenerr
Asroel_Boz,LexWu13
FYOAZRO,k305328330
almahmud_,tubbirfess
Koces871,reformasimental
Sjaechu,reformasimental
rrnonyrbh4,mbah_mijan
RoadRace2020,LexWu13
achieastria,mbah_mijan
selmaladydiana,efenerr
ExHardian,mbah_mijan
zaihanna,mbah_mijan
ryandewata_,mbah_mijan
sleepy_eeyoree,netflix disneyplus
aditbn11,asha64889696 CNNIndonesia
rahadianmunawir,efenerr
StephaniPutrii,efenerr
Modod,efenerr
rang_simabua,M_Asmara1701
rang_simabua,LexWu13
YandraD31,LexWu13
Aries_Syamsul,efenerr
muhamadaliefp,efenerr
agent_2028,Dennysiregar7 DKIJakarta aniesbaswedan
kuysinema,andriewiwi ezash aniesbaswedan
vendyhakimar,efenerr
TrahMunir,kantayu
meryharison,RMondrokumoro eko_kuntadhi
BalikKampung8,AbaheAyman
DickyRaditya_6,strasysty
BayuRistian,efenerr
erpeaef,efenerr
wicaksena,AchsanulQosasi alvinlie21
Bandungsinggoe1,LexWu13
radeniqballl,Faldylouis_
Prasety44990944,AdhieMassardi
reetjeh,fanamerahzembud
reetjeh,Alterthingy_
akbgio,LexWu13
DonnyHamzahHrp,AdhieMassardi
SatriaH63585869,AdhieMassardi
adiwkidiww,ridwankamil PTJASAMARGA
bagasyusuf,CNNIndonesia alangooners gerbycptprdn
dedirahimuddin,LexWu13
MrRamdhani,efenerr
dinar_angga,efenerr
citresh,strasysty
MeganIsoya,efenerr
Hendra_sp08,__MV_llestari__
shufi_,efenerr
AwenDyHanz,efenerr
PXV14,efenerr
AJhunaidhy,Penyuka_ombak
ANDI_RSFR,YogaRiandana torengtoreeng mrshananto
LenykaRengkuan,LexWu13
emcholednu,efenerr
michellethe22,umayshhhhb
Inkanaputri,efenerr
adjihawaR,efenerr
ziliun,efenerr
ennyelf2,AdhieMassardi
Devalijh,AvatarKyoshiOfc
imyourcanndy,efenerr
999irlz,efenerr
ridmyt_,efenerr
helosaprilia,KuntoAjiW
Pradana9412,efenerr
saidadhon,efenerr
Widyo81940574,reformasimental
yoichipratama,efenerr
reliablegiant,efenerr
_nndt,efenerr
lambeonlen,efenerr
MuhSujarw4,AnakLolina2 Mawar_Hitam09
egypradita,efenerr
miftahul_ulum24,efenerr
Kadwip_,efenerr
Delta_tofu,LexWu13
kenaldikau,xandervonlotus_
mentegaleleh,efenerr
danumaulanaP,detikcom
greagree,efenerr
kutubutarapanas,LexWu13
sellahananti_,efenerr
dosengenetika,efenerr
diputa_,AhmedChomeini
jessicaputri,imanuelfrederic
agnesvaniaa,jessicaputri
brambanggoreng_,efenerr
mrtaufik19,AdhieMassardi
neviraullandari,strasysty
BatikRiwa,loveLakeTOBA
anggandombel,efenerr
Alfakir28077842,AdhieMassardi
azizbuitenzorg,zarazettirazr
azizbuitenzorg,LexWu13
azizbuitenzorg,fadlizon pln_123
chivusregal,efenerr
BuangAsmara,efenerr
FirdaaAmeliaa,efenerr
Fariz_Davin,AdhieMassardi
adhynoe,efenerr
depj26,efenerr
AlifKamal__,lhlukman
nandafna14,strasysty
_dianaamel,strasysty
keeptheruleson,tempodotco
fauzyhusnim,Prawala_AW
pradaivon,efenerr
CallMeTumson,A_Nasution81
jelithengmanis,efenerr
shashbrn,strasysty
hmbhay,efenerr
nadiesalma,strasysty
nararifki,efenerr
ariharimurti,efenerr
__queenofasgard,LiongkyTan
tarigan__999,__MV_llestari__
AmstrongBiring,AV4tarPemburu
ivaniuid,strasysty
nrdnta,efenerr
irfansyahkillms,hapeproperti Dennysiregar7 DKIJakarta aniesbaswedan
erickyoku,efenerr
Soegijono28,AdhieMassardi
bardkibard,efenerr
unkwnpeople,strasysty
binbinbinar,efenerr
sanpelangi,M_Asmara1701
WhyBonagung,efenerr
kullkids,efenerr
eliswija,Zumpio
Arianggara__84,pitri1995
jalorestio,andyydepp CNNIndonesia
PutuAdesta,efenerr
alcoholshot,alfanmabar afrkml
ddananta,efenerr
sekarangcakep,efenerr
laila_98__,pitri1995
__nurfitriani_,pitri1995
srianah97,pitri1995
happy_ipehkgk,efenerr
apaciiapa,tubbirfess
aditia_sf,aniesbaswedan jokowi
gusadhie1,M_Asmara1701
gusadhie1,LexWu13
gusadhie1,zarazettirazr
Indiranovidia_,LiongkyTan
rudy_choyrudin,pitri1995
AFMHS,LiongkyTan
faranida_nabila,efenerr
syifaakumi,strasysty
fahmizauza,AdhieMassardi
gitariiii,NayDonuts
LoN69uNx,LexWu13
mochamadsachrie,efenerr
omhget,ailofu
wndkhrns,efenerr
LelakiBatak,pstyd
dj__pamungkas,reformasimental
GamadanSangga,anapaulki TitusYory BigAlphaID
ceplex23,efenerr
andrearrasuli,efenerr
wasbuh,Bilalimam_
avoyova,efenerr
elsyagita,efenerr
symphonylangit,efenerr
vaniljbullar,efenerr
trisllidya,efenerr
shintakp1,strasysty
jocelinecarlisa,AdhieMassardi
blueberyycake,tubbirfess
rianJebotriadi,efenerr
AgneesLS,efenerr
Amiyabirc1,LexWu13
NegeriDagelanz,LexWu13
Monolithic_Unix,NcuhiRiwo
BogiePrasetya,efenerr
b_mhrdk,efenerr
abramseza,efenerr
jemzamanda,efenerr
pocajang,efenerr
anaswongkamfung,LexWu13
anaswongkamfung,AdhieMassardi
frizkialfiann,bagusrahmanx
virahzdh,strasysty
ahiyatul,efenerr
bindunada,efenerr
gurutua7,AdhieMassardi
gurutua7,CatatanAli07
__unsaidpain,strasysty
elvorap,efenerr
rantyfebrina,efenerr
OhTersesat,tubirfess
Riasptr1,AdhieMassardi
Riasptr1,reformasimental
William_Tan_new,pstyd
William_Tan_new,RamaAbd
pratamadny,pstyd
mauyawnn,strasysty
Indones85270863,RickyKardjono
pitrosid1,RajaDau74093182 cyber_entrance tifsembiring
guidance204,strasysty
ddrumondor,strasysty
CFA_004869,LiongkyTan
AndreasMarbun_,pstyd
ariindracipta,LexWu13
mokumoilaxixi,strasysty
diahdoank1505,reformasimental
diahdoank1505,M_Asmara1701
lylla_dahlia,efenerr
titusryan27,Rezsky5
ubi_cilembuu,tubbirfess
seahorsevoice,bribribribriK
RiyadiYadi3,LexWu13
RiyadiYadi3,M_Asmara1701
homoabsurdum,efenerr
mimutiaa,efenerr
rihanaaaf,strasysty
anggaprisap,AdhieMassardi
Bimatrt,PBogang rarakabasli DKIJakarta
asrinapriana,strasysty
rizkybhaktiii,pembebanan
MtdSapei,LexWu13
wearefallasleep,umayshhhhb
RockStar76SG,tubbirfess
msgustiii,osmanchaidir
Gilbras1,belatuuung ocee_me08 D05723084 SandjojoS detikcom aniesbaswedan
Gilbras1,belatuuung D05723084 SandjojoS detikcom aniesbaswedan
frskajnriaa,strasysty
saihansaifan,AdhieMassardi
JustErick,hrdbacot
adilrefo,flechezizou
farassyaban,strasysty
Pururimpa,efenerr
andriewiwi,ezash aniesbaswedan
babbbyygurl_,strasysty
vnchyn,efenerr
deapramitaa,strasysty
kevchriswang,dandrel XpresiBCA
binsarnixon21,loveLakeTOBA
Devirisdian,strasysty
keenxxxxx,strasysty
dianadewim,strasysty
melizaica,strasysty
Sung_SANG_,LexWu13
stupacorp,LokadataID
sukamabu,ailtjexx XpresiBCA
ibnu_hr2009,LexWu13
Muhamad90104453,LexWu13
roetiniar,LiongkyTan
rosadipulungan,AdhieMassardi
heldamutiara,hipwee
16kiyoe,LexWu13
Stadion_Fals,efenerr
RandyNteng,ranggarila
effan26,LexWu13
AtiyahFaidhatul,strasysty
Mas2Reborn,JOEDURBAN PambudiTri datuakrajoangek
cahklaten78,JudeWikrama
swoyeonn,cuddlsy
iniardhike,shbrnk
Vtrjcb,AmmarGill
inibungahehe,strasysty
MeinNameistMia,efenerr
ranabilq,efenerr
itsmecuyy,strasysty
rawiatuljannah,strasysty
ci_oci,efenerr
meishanh_,gitamusic07 meishanh_
rnsalsabila_,efenerr
argafakihrmdn,alifaaru
Zerolelouch3,reconWaRRioRs
halohaikal,efenerr
annisaaauul,strasysty
SoesantoPrayogi,TirtoID
pandujepankg_,pembebanan
kentanghifries,strasysty
ajengestuw,strasysty
enchipa,strasysty
ghnshf,strasysty
zelazel,strasysty
NoorlanjarBudi,efenerr
Deandradc,strasysty
adhaniffah,pstyd
nada_auliaa,strasysty
puterifathoni,efenerr
theloopss,pstyd
momochikacang,strasysty
arfadilah,efenerr
dediroman_syah,punyaadhii
firmansyah_aw,multrianto narkosun
bdleonanda,CNNIndonesia
njanjani,efenerr
Roskafe1,AdhieMassardi
naavyyk,efenerr
Mr_bob1916,inteldunia
adepedia,pstyd
retnoo13,LiongkyTan
Bintarobart,salahsambungya
nidahuda,efenerr
Abangdhia,pstyd
ErlinApriyani,efenerr
supendi1988,fadlizon pln_123
belatuuung,ocee_me08 Gilbras1 D05723084 SandjojoS detikcom aniesbaswedan
lulleliana,efenerr
ocee_me08,belatuuung Gilbras1 D05723084 SandjojoS detikcom aniesbaswedan
asha64889696,CNNIndonesia
sangbima,AdhieMassardi
abdimurabi,AdhieMassardi
fisnia,efenerr
pipitsepta,efenerr
harimerdeka7,AdhieMassardi
harimerdeka7,zarazettirazr
pu_as,efenerr
ratnaindju,efenerr
ursweetesthello,efenerr
niaaayss,Alwi35565682
akhmadj76,abu_waras
N2DSha,efenerr
francescology_,efenerr
willythepoooh,sabdasaya
Dul_Alil,efenerr
juvitanovita,detikcom
Bonar_Sipayung,efenerr
Elokmn,efenerr
multrianto,narkosun
tomnaiborhu,efenerr
DWPrasetya,efenerr
gbputra,efenerr
mm4rky,AdhieMassardi
lulukhodijah,efenerr
puputsaesari,detikfinance
farrasyta,efenerr
iantrucker,efenerr
ADI23049656,reformasimental
DonArdie,efenerr
warsid22,YouTube
fandisutopo_,efenerr
risdiarto,amflife
risdiarto,efenerr
SartonoBisri10,NGIndonesia
fadlyy___,efenerr
novanjou,efenerr
nunutulamaNU,barmi_mirza Zie83132906 fadlizon
haryfadly,efenerr
fatikhazhr,efenerr
emyu1417,efenerr
sarhid17,efenerr
shellya_KC,efenerr
S29Dian,ridwankamil PTJASAMARGA
barmi_mirza,nunutulamaNU Zie83132906 fadlizon
ElFiqhri,efenerr
rianariantii,efenerr
bayuagni_,efenerr
screwyoumorons,ZsazsaSaskia detikcom
khoirinaannisa,efenerr
JHannif,ismailnrtmm
hams_cute,AdhieMassardi
mauludirfd15,ThisIsLons
WonkEdhyann,efenerr
iamsadboiiii,hrdbacot
umaruuma19,efenerr
SayaDajjaI,nuicemedia
yuniwardhana,detikcom
Mayanureliza,jokowi
defricotto82,AdhieMassardi
eharip_,efenerr
M_Zakyazhar,efenerr
arygion,YogaRiandana torengtoreeng mrshananto
Rudycraft666,M_Asmara1701
Moiqbal_,kumparan
ahsanulchaliqin,alfanmabar afrkml
nuaripr,efenerr
ibayramdani,efenerr
kanjengjaka,reformasimental
feliaa16,efenerr
DeFebri12,tawakkaI hrdbacot
njippendul,efenerr
Crisyeyk,Gwaluh
watashiwakarind,AdhieMassardi
p4pi11on,AdhieMassardi
firefliesforce,efenerr
iyamas_,ParallaxNal trinakaseh besokaaja hrdbacot
EdhyWidodo,detikcom
yourlovelyrosie,AdhieMassardi
Ebheno,reformasimental
febrizkis,efenerr
aruniaaa,efenerr
MichaelV2222,detikfinance
nonasaturnian,efenerr
Maspram_26,efenerr
YadiMulyadi24,efenerr
rizqi_property,reformasimental
itsbabyjoo,dellaprtw
yusuf_thohir,efenerr
alfonso_evan,hanifyusronii
PrajnaSatria,efenerr
thearuum,efenerr
afifahafra79,andriasbayoe afifahafra79
chitatochipz,LiongkyTan
Yaudahlaya5,efenerr
ade_rakhman07,trinakaseh hrdbacot
Saidchechnya,AdhieMassardi
trituntang,efenerr
ditopratama,efenerr
BunasBahtian,AdhieMassardi
rchjatmiko,efenerr
trinakaseh,hrdbacot
SugiantMeka,reformasimental
Ayunipujii,efenerr
auliioooo,myr________
